NAMESHORT_SB;NAME_SB;PRICE;MONTH_6_PERCENT_CORRECT;MONTH_6_VALUE;MONTH_12_PERCENT_CORRECT;MONTH_12_VALUE;MONTH_24_PERCENT_CORRECT;MONTH_24_VALUE;AVERAGE_PERCENT_CORRECT;AVERAGE_VALUE;BUYS_TOTAL;BUYS_24_PERCENT_CORRECT;PRICE_CHANGE_PERCENT_AVERAGE;PRICE_CHANGE_PERCENT_MEDIAN;BUY_AVERAGE_FAILED_PER_CHANGE;BUY_MEDIAN_FAILED_PER_CHANGE;BUY_AVERAGE_SUCCESS_PER_CHANGE;BUY_MEDIAN_SUCCESS_PER_CHANGE;BUYANDFAIL_MEDIAN_KEYVALUE;BUYANDFAIL_AVERAGE_KEYVALUE;PER_CHANGE_HIGHEST_THROUGH_CURRENT;URL_SB;MARKET_ID;IDENTIFIER_ID;URL_NN
STAR-B.ST;STARBREEZE B;10.4;52.6;134;56.4;142;63.4;349;57.5;208;35;54.3;5.78;3.24;-3.26;-2.41;8.78;4.71;0.66;2.48;2.33;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STAR-B.ST;11;5285;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=5285&marketid=11
STE-A.ST;STORA ENSO A;153.0;68.2;117;62.0;136;62.2;191;64.1;148;45;72.7;2.26;1.71;-1.19;-0.81;3.24;2.33;0.67;1.23;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STE-A.ST;11;2169;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=2169&marketid=11
STEF-B.ST;STENDORREN FASTIGHETER;71.4;62.5;100;56.2;99;60.0;153;59.6;117;30;65.5;2.42;1.77;-0.77;-0.27;3.12;1.69;0.21;0.98;1.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STEF-B.ST;11;80255;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=80255&marketid=11
STE-R.ST;STORA ENSO R;152.4;60.0;112;56.5;137;58.5;193;58.3;147;41;67.5;2.49;1.6;-1.61;-1.15;4.38;2.81;0.72;1.63;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STE-R.ST;11;2170;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=2170&marketid=11
STIL.ST;STILLE;64.8;47.1;141;59.4;192;60.7;459;55.7;264;28;70.4;5.61;2.83;-2.28;-2.32;9.44;5.88;2.65;5.17;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STIL.ST;11;32001;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=32001&marketid=11
STRAX.ST;STRAX;4.64;55.6;104;54.3;115;50.7;139;53.5;119;34;51.5;3.58;2.05;-2.59;-1.74;5.19;2.44;-0.39;0.62;1.26;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STRAX.ST;11;5116;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=5116&marketid=11
STW.ST;SEATWIRL;13.0;75.0;150;61.1;238;60.5;291;65.5;226;19;44.4;7.24;4.3;-3.95;-3.95;13.78;6.83;0.04;3.12;2.16;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=STW.ST;11;130457;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=130457&marketid=11
SUSW.ST;SURGICAL SCIENCE SWEDEN;56.5;78.9;133;76.2;156;76.2;156;77.1;148;10;60.0;5.18;3.66;-3.87;-2.73;7.12;5.1;1.17;1.92;1.52;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SUSW.ST;11;139699;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=139699&marketid=11
SVED-B.ST;SVEDBERGS I DALSTORP B;37.1;46.7;99;43.6;91;48.1;116;46.1;102;38;45.9;2.26;1.5;-1.52;-1.39;3.77;3.4;0.01;0.11;1.31;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVED-B.ST;11;935;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=935&marketid=11
SVIK.ST;STUDSVIK;36.4;64.7;113;50.0;115;48.7;319;54.5;182;38;45.9;3.96;1.52;-1.65;-1.29;7.83;3.13;-0.06;1.9;1.84;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVIK.ST;11;13094;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=13094&marketid=11
SVOL-A.ST;SVOLDER A;;;;;;;;;;;;;;;;;;;;;;;;
SVOL-B.ST;SVOLDER B;90.98;70.0;102;65.5;130;63.6;227;66.4;153;33;71.9;3.26;2.1;-2.0;-1.91;4.56;3.73;1.35;1.92;1.24;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SVOL-B.ST;11;937;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=937&marketid=11
SWEC-A.ST;SWECO A;171.0;33.3;88;32.4;82;50.0;183;38.6;117;40;53.8;3.16;1.82;-1.96;-1.62;4.69;3.02;0.08;0.82;1.49;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWEC-A.ST;11;1061;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1061&marketid=11
SWEC-B.ST;SWECO B;167.4;90.0;141;72.7;153;65.9;219;76.2;171;41;75.0;2.15;1.32;-0.95;-0.76;2.68;1.58;0.19;0.97;1.27;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWEC-B.ST;11;1062;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1062&marketid=11
SWED-A.ST;SWEDBANK A;185.45;71.4;107;41.7;92;47.4;112;53.5;103;39;50.0;1.65;1.32;-1.08;-0.72;2.43;2.16;-0.08;-0.12;1.08;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWED-A.ST;11;120;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=120&marketid=11
SWMA.ST;SWEDISH MATCH;362.6;71.4;126;59.4;127;59.4;143;63.4;132;32;61.3;2.07;1.08;-0.87;-0.71;3.5;2.66;0.56;1.01;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWMA.ST;11;361;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=361&marketid=11
SWOL-B.ST;SWEDOL B;32.45;64.3;117;47.1;132;54.7;235;55.4;161;32;51.6;3.41;1.61;-1.51;-1.35;7.06;5.07;1.16;2.11;1.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SWOL-B.ST;11;55913;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=55913&marketid=11
SYSR.ST;SYSTEMAIR;111.0;57.9;98;46.7;94;40.7;96;48.4;96;42;41.9;2.17;1.47;-1.55;-1.49;3.14;2.07;-0.8;-0.38;1.46;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=SYSR.ST;11;43007;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=43007&marketid=11
TALK.ST;TALKPOOL;38.7;57.1;182;59.5;195;62.3;258;59.6;211;30;63.3;5.24;2.85;-2.13;-2.22;6.44;5.78;2.04;2.49;1.67;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TALK.ST;11;122573;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=122573&marketid=11
TANGI.ST;TANGIAMO TOUCH TECHNOLOGY;2.4;75.0;154;65.4;201;65.4;201;68.6;185;13;58.3;6.18;4.82;-3.11;-3.19;10.65;6.19;1.48;4.11;1.54;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TANGI.ST;11;135872;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=135872&marketid=11
TASTE.ST;MYTASTE;3.45;54.5;128;42.9;86;41.9;146;46.4;120;31;26.7;6.94;4.62;-3.31;-2.5;13.38;9.09;-0.21;0.35;3.68;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TASTE.ST;11;71541;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=71541&marketid=11
TCC.ST;TC CONNECT;27.4;80.0;149;61.9;122;61.9;122;67.9;131;10;70.0;6.47;3.78;-5.27;-3.94;10.6;7.73;3.43;5.04;1.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TCC.ST;11;139136;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=139136&marketid=11
TCT.ST;TCT TECH SWEDEN;15.5;94.1;151;63.3;122;56.9;352;71.4;208;32;46.9;6.7;3.77;-3.64;-3.11;12.41;5.26;0.02;3.09;3.36;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TCT.ST;11;115953;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=115953&marketid=11
TEL2-A.ST;TELE2 A;96.2;61.1;109;66.7;118;69.4;194;65.7;140;36;68.6;2.87;1.74;-0.79;-0.73;3.85;2.67;0.8;1.59;1.07;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEL2-A.ST;11;1026;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1026&marketid=11
TEL2-B.ST;TELE2 B;97.26;65.0;110;59.1;119;57.6;139;60.6;122;46;66.7;2.11;1.57;-1.83;-1.31;2.73;2.17;0.21;0.41;1.08;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEL2-B.ST;11;1027;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1027&marketid=11
TEONE.ST;TARGETEVERYONE;1.995;50.0;107;40.6;75;51.5;134;47.4;105;33;53.1;5.86;4.3;-4.65;-3.87;7.1;3.28;-0.87;0.79;1.81;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TEONE.ST;11;110094;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=110094&marketid=11
TERRNT-B.ST;TERRANET HOLDING;11.15;60.0;176;55.6;163;55.6;163;57.1;167;9;50.0;5.95;2.67;-3.29;-2.67;3.24;0.5;-1.88;-0.82;2.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TERRNT-B.ST;11;138523;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=138523&marketid=11
TETY.ST;TETHYS OIL;67.9;70.0;135;66.7;193;65.2;359;67.3;229;33;68.8;4.27;2.93;-1.39;-1.4;5.87;3.89;1.44;2.8;1.15;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TETY.ST;11;24588;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=24588&marketid=11
TFBANK.ST;TF BANK;79.0;47.4;102;48.6;98;53.1;111;49.7;103;24;54.2;2.21;1.57;-1.74;-1.64;2.69;1.61;-0.68;-0.14;1.27;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TFBANK.ST;11;123340;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=123340&marketid=11
TGATE.NGM;THREE GATES;6.5;36.8;56;42.4;50;48.8;88;42.7;64;21;30.0;10.9;9.42;-6.63;-6.63;20.86;15.43;-0.81;0.82;8.25;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TGATE.NGM;13;3E5E;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=3E5E&marketid=13
THQN-B.ST;THQ NORDIC;147.0;70.0;253;65.9;462;66.0;617;67.3;444;25;75.0;5.97;2.35;-1.62;-1.65;11.34;4.95;2.5;7.3;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=THQN-B.ST;11;128651;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=128651&marketid=11
THULE.ST;THULE GROUP;179.0;75.0;108;63.3;124;60.6;156;66.3;129;33;65.6;2.57;1.68;-1.83;-1.27;3.87;2.29;0.27;1.11;1.03;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=THULE.ST;11;104058;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=104058&marketid=11
TIEN.ST;TIETO;275.6;82.4;119;60.5;119;66.7;159;69.9;132;37;64.9;1.91;1.15;-0.92;-1.01;2.74;2.29;0.33;0.66;1.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TIEN.ST;11;4025;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=4025&marketid=11
TLSN.ST;TELIA COMPANY;38.87;71.4;112;70.0;127;57.9;123;66.4;120;38;56.8;1.84;1.38;-1.11;-0.68;2.33;1.39;-0.3;0.04;1.04;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TLSN.ST;11;5095;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=5095&marketid=11
TMG.ST;THE MARKETING GROUP;0.264;66.7;156;68.4;623;70.7;2095;68.6;958;29;57.1;13.99;8.92;-8.79;-5.92;18.01;11.5;3.23;5.71;19.89;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TMG.ST;11;122959;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=122959&marketid=11
TOBII.ST;TOBII;35.88;61.1;136;64.7;241;63.6;382;63.1;253;33;59.4;5.61;3.9;-2.43;-2.27;7.64;5.27;1.41;2.75;2.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TOBII.ST;11;108332;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=108332&marketid=11
TOBIN.ST;TOBIN PROPERTIES;22.1;64.3;151;58.6;171;57.9;158;60.3;160;19;44.4;5.08;1.74;-3.01;-1.97;3.33;1.32;-1.31;-1.0;3.68;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TOBIN.ST;11;128463;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=128463&marketid=11
TOBIN-PREF.ST;TOBIN PROPERTIES PRF;109.5;40.0;103;37.5;101;34.2;42;37.2;82;38;37.8;1.63;0.64;-3.02;-0.62;1.03;0.77;-0.89;-2.29;2.09;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TOBIN-PREF.ST;11;104981;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=104981&marketid=11
TRAC-B.ST;TRACTION B;164.5;55.6;106;55.3;152;58.8;239;56.6;165;34;54.5;3.11;1.48;-1.18;-0.99;5.51;4.01;0.94;1.67;1.34;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TRAC-B.ST;11;4963;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=4963&marketid=11
TRANS.ST;TRANSTEMA;28.3;73.3;180;71.0;313;67.2;1519;70.5;670;30;65.5;9.37;5.54;-3.16;-2.82;13.75;9.23;4.27;7.12;2.46;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TRANS.ST;11;109528;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=109528&marketid=11
TREL-B.ST;TRELLEBORG B;207.2;53.3;115;57.1;126;63.0;175;57.8;138;36;69.4;2.24;1.75;-1.5;-1.53;2.96;2.14;0.22;0.8;1.01;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TREL-B.ST;11;364;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=364&marketid=11
TRENT.ST;TRENTION;61.8;62.5;115;55.6;124;42.3;110;53.5;116;25;36.0;2.31;1.04;-1.47;-1.18;6.02;4.93;0.22;0.43;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TRENT.ST;11;2282;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=2282&marketid=11
TROAX.ST;TROAX GROUP;229.5;65.0;110;70.6;178;58.6;302;64.7;196;35;61.8;3.9;1.96;-0.99;-0.74;7.03;4.96;1.98;3.17;1.25;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=TROAX.ST;11;107899;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=107899&marketid=11
UFLX-B.ST;UNIFLEX B;23.0;60.0;113;45.8;120;46.0;140;50.6;124;25;45.8;2.54;1.56;-1.33;-1.04;4.36;3.58;0.28;0.48;1.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=UFLX-B.ST;11;36986;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=36986&marketid=11
ULED.NGM;UNI-LIGHT LED;1.78;35.7;-13;35.6;-10;36.7;-10;36.0;-11;30;17.2;9.23;5.67;-6.28;-5.74;6.55;4.69;-4.75;-4.87;5.79;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=ULED.NGM;13;3B0P;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=3B0P&marketid=13
UNIBAP.ST;UNIBAP;51.2;50.0;128;56.7;268;56.7;268;54.5;221;15;57.1;8.64;3.0;-2.88;-2.39;17.35;2.93;-0.15;7.87;1.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=UNIBAP.ST;11;135385;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=135385&marketid=11
UTG.ST;UNLIMITED TRAVEL GROUP;35.0;44.4;119;46.9;140;48.4;213;46.6;157;32;48.4;4.22;1.69;-2.75;-1.43;7.0;3.51;0.16;1.17;1.49;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=UTG.ST;11;37471;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=37471&marketid=11
VBG-B.ST;VBG B;131.0;81.8;121;62.1;158;60.0;229;68.0;169;32;59.4;3.14;1.65;-1.15;-1.08;5.71;4.18;1.24;2.12;1.12;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VBG-B.ST;11;942;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=942&marketid=11
VEMF-SDB.ST;VOSTOK EMERGING FINANCE SDR;2.06;66.7;122;56.0;134;56.0;195;59.6;150;25;66.7;2.7;1.61;-1.14;-0.68;5.18;2.36;0.55;2.28;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VEMF-SDB.ST;11;110742;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=110742&marketid=11
VERI.ST;VERISEC;106.5;77.3;167;62.2;245;66.0;332;68.5;248;25;69.2;4.71;2.77;-2.17;-2.11;6.21;2.82;0.5;2.83;1.61;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VERI.ST;11;104860;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=104860&marketid=11
VICO.ST;VICORE PHARMA HOLDING;16.35;80.0;160;64.3;301;51.9;809;65.4;423;27;46.2;10.44;4.19;-4.62;-3.6;27.64;11.38;2.52;9.48;1.97;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VICO.ST;11;116629;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=116629&marketid=11
VICP.ST;VICTORIA PARK;;;;;;;;;;;;;;;;;;;;;;;;
VICP-B.ST;VICTORIA PARK B;31.0;64.3;110;65.5;140;60.7;252;63.5;167;28;59.3;3.64;1.81;-1.71;-1.06;6.94;4.18;1.25;2.62;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VICP-B.ST;11;100963;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=100963&marketid=11
VICP-PREF.ST;VICTORIA PARK PRF;318.0;30.0;92;36.1;97;38.9;107;35.0;98;36;42.9;1.14;0.83;-0.56;-0.34;1.77;1.48;-0.36;-0.36;1.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VICP-PREF.ST;11;95710;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=95710&marketid=11
VIT-B.ST;VITEC SOFTWARE GROUP B;79.8;60.0;108;54.1;133;52.9;214;55.7;151;34;45.5;2.76;1.44;-1.02;-0.65;6.35;4.74;1.0;1.53;1.11;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VIT-B.ST;11;5177;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=5177&marketid=11
VITR.ST;VITROLIFE;595.5;63.2;103;62.9;159;69.9;417;65.3;226;36;77.8;4.3;2.13;-3.04;-2.54;6.0;2.79;0.81;3.19;1.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VITR.ST;11;13469;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=13469&marketid=11
VNV-SDB.ST;VOSTOK NEW VENTURES SDR;70.6;55.0;103;52.6;105;58.8;182;55.5;130;34;63.6;3.22;2.17;-2.07;-1.92;4.85;3.59;0.78;1.53;1.06;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VNV-SDB.ST;11;41044;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=41044&marketid=11
VOLO.ST;VOLATI;42.4;50.0;122;51.4;160;50.0;155;50.5;145;21;40.0;3.32;2.05;-1.05;-1.13;4.67;3.91;0.09;0.44;1.77;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VOLO.ST;11;129150;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=129150&marketid=11
VOLO-PREF.ST;VOLATI PRF;644.0;23.5;97;38.7;105;38.2;114;33.5;105;27;44.4;1.14;0.62;-0.51;-0.51;2.5;0.72;-0.76;0.03;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VOLO-PREF.ST;11;110084;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=110084&marketid=11
VOLV-A.ST;VOLVO A;148.4;64.3;105;63.9;125;65.3;186;64.5;138;36;71.4;2.54;1.17;-1.47;-0.86;3.83;1.61;0.1;1.51;1.09;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VOLV-A.ST;11;365;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=365&marketid=11
VOLV-B.ST;VOLVO B;148.15;55.6;107;61.4;124;59.8;200;58.9;143;41;67.5;2.57;1.37;-1.3;-0.93;4.0;2.2;0.38;1.48;1.11;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VOLV-B.ST;11;366;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=366&marketid=11
VRG-B.ST;VENUE B;1.365;47.1;92;41.4;97;49.2;172;45.9;120;31;48.4;5.72;2.44;-4.19;-2.12;11.07;3.08;-0.4;2.4;1.59;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VRG-B.ST;11;946;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=946&marketid=11
VSSAB-B.ST;VIKING SUPPLY SHIPS;22.95;77.8;225;50.0;164;50.0;342;59.3;243;33;43.8;7.35;3.07;-2.72;-1.96;9.36;4.78;0.19;1.77;8.2;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=VSSAB-B.ST;11;964;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=964&marketid=11
WALL-B.ST;WALLENSTAM B;74.95;56.2;111;61.1;126;62.2;151;59.8;129;37;58.3;2.06;1.38;-0.87;-0.68;3.01;2.46;0.35;0.59;1.13;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WALL-B.ST;11;945;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=945&marketid=11
WESC.ST;WESC;0.1295;44.4;117;45.0;102;39.5;48;43.0;89;40;20.0;5.04;3.22;-4.46;-3.52;3.87;1.79;-3.26;-3.59;9.39;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WESC.ST;11;55316;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=55316&marketid=11
WIHL.ST;WIHLBORGS FASTIGHETER;187.1;78.6;104;75.0;133;72.6;179;75.4;138;31;70.0;2.27;1.41;-0.86;-0.74;3.09;1.57;0.08;1.1;1.07;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WIHL.ST;11;29759;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=29759&marketid=11
WINT.ST;WEST INTERNATIONAL;12.55;62.5;115;63.3;217;60.9;326;62.2;219;32;74.2;4.11;2.22;-2.24;-2.1;6.5;4.34;1.88;3.45;1.09;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WINT.ST;11;43370;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=43370&marketid=11
WISE.ST;WISE GROUP;52.0;42.9;112;36.8;111;43.9;142;41.2;121;41;45.0;2.59;1.61;-1.41;-1.07;4.16;3.28;0.09;0.3;1.35;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WISE.ST;11;40017;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=40017&marketid=11
WTX.ST;WILSON THERAPEUTICS SHS;144.2;60.9;158;59.5;236;60.3;576;60.2;323;31;61.3;5.9;2.85;-2.83;-2.56;11.57;5.62;1.65;5.2;1.02;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=WTX.ST;11;121819;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=121819&marketid=11
XACT.ST;XACT OMX30 ETF;;;;;;;;;;;;;;;;;;;;;;;;
XACT-BEAR.ST;XACT BEAR ETF;;;;;;;;;;;;;;;;;;;;;;;;
XACT-BEAR-2.ST;XACT BEAR2 ETF;;;;;;;;;;;;;;;;;;;;;;;;
XACT-BULL.ST;XACT BULL ETF;;;;;;;;;;;;;;;;;;;;;;;;
XACT-BULL-2.ST;XACT BULL2 ETF;;;;;;;;;;;;;;;;;;;;;;;;
XACTHDIV.ST;XACTHDIV ETF;;;;;;;;;;;;;;;;;;;;;;;;
XACT-NORDEN-30.ST;XACT NORDEN 30 ETF;;;;;;;;;;;;;;;;;;;;;;;;
XACT-OMXSB-UTD.ST;XACT OMXSB Utd ETF;;;;;;;;;;;;;;;;;;;;;;;;
XACT-SMABOLAG.ST;XACT SVENSKA SMABOLAG UCITS ETF;;;;;;;;;;;;;;;;;;;;;;;;
XANO-B.ST;XANO INDUSTRI B;213.0;66.7;149;73.5;203;65.8;445;68.7;265;38;64.9;4.41;2.18;-1.69;-1.47;7.82;4.31;1.48;3.68;1.0;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XANO-B.ST;11;1074;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=1074&marketid=11
XBRANE.ST;XBRANE BIOPHARMA;61.8;61.9;168;56.8;321;60.3;427;59.7;305;31;56.7;6.24;3.31;-2.42;-2.1;11.0;3.35;0.19;4.39;1.62;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XBRANE.ST;11;118813;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=118813&marketid=11
XESC.ST;DBX ES50 DR 1C ETF;;;;;;;;;;;;;;;;;;;;;;;;
XINT.ST;XINTELA;3.22;50.0;104;46.7;111;48.2;202;48.3;139;28;44.4;5.1;2.95;-2.37;-2.03;8.17;6.77;1.08;1.51;2.18;https://www.swedishbulls.com/SignalPage.aspx?lang=en&Ticker=XINT.ST;11;120379;https://www.nordnet.se/mux/web/marknaden/aktiehemsidan/index.html?identifier=120379&marketid=11
